epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,930.829,0.62209,0.35276,0.96206,0.98894,0.98947,0.98958,0.87767,0.60801,0.2733,0.9046,0.0002576,0.0002576,0.0002576
134,937.833,0.62264,0.33887,0.95772,0.98852,0.98947,0.99344,0.88475,0.61625,0.28653,0.90941,0.0002444,0.0002444,0.0002444
135,945.104,0.60746,0.32915,0.95305,0.98825,0.98947,0.99346,0.87509,0.65843,0.29105,0.92456,0.0002312,0.0002312,0.0002312
136,951.86,0.60643,0.33047,0.95501,0.9879,0.98947,0.98881,0.88645,0.54308,0.25321,0.88453,0.000218,0.000218,0.000218
137,958.786,0.60435,0.33163,0.95723,0.98912,0.98947,0.9902,0.88044,0.60715,0.2663,0.90674,0.0002048,0.0002048,0.0002048
138,965.319,0.6218,0.3317,0.95549,0.98878,0.98947,0.98887,0.88469,0.59485,0.26179,0.90336,0.0001916,0.0001916,0.0001916
139,972.119,0.62371,0.33659,0.95641,0.98867,0.98947,0.9884,0.86903,0.67238,0.27689,0.93922,0.0001784,0.0001784,0.0001784
140,978.613,0.61457,0.33797,0.95921,0.9884,0.98947,0.98883,0.8826,0.59311,0.26542,0.90032,0.0001652,0.0001652,0.0001652
141,987.431,0.60356,0.31166,0.94566,0.98743,0.98947,0.98926,0.88531,0.58693,0.2559,0.8964,0.000152,0.000152,0.000152
142,993.863,0.57209,0.29398,0.93861,0.98805,0.98947,0.99322,0.8923,0.59475,0.26383,0.90523,0.0001388,0.0001388,0.0001388
143,1001.99,0.5767,0.2935,0.94239,0.98807,0.98947,0.99299,0.88152,0.57206,0.2586,0.89627,0.0001256,0.0001256,0.0001256
144,1009.64,0.59563,0.30501,0.95197,0.98761,0.98947,0.99277,0.88913,0.58633,0.26657,0.90869,0.0001124,0.0001124,0.0001124
145,1017.18,0.56906,0.29454,0.93934,0.98754,0.98947,0.99322,0.88894,0.58961,0.26591,0.90788,9.92e-05,9.92e-05,9.92e-05
146,1024.66,0.56081,0.29048,0.94094,0.98727,0.98947,0.99354,0.88784,0.64263,0.26944,0.93262,8.6e-05,8.6e-05,8.6e-05
147,1032.08,0.56007,0.28702,0.93972,0.98727,0.98947,0.99346,0.88613,0.66489,0.28283,0.94848,7.28e-05,7.28e-05,7.28e-05
148,1039.16,0.56257,0.28983,0.94153,0.98738,0.98947,0.99346,0.89179,0.61212,0.26637,0.91934,5.96e-05,5.96e-05,5.96e-05
149,1046.23,0.5465,0.28725,0.93089,0.98757,0.98947,0.99371,0.89079,0.61874,0.26366,0.92384,4.64e-05,4.64e-05,4.64e-05
150,1052.9,0.55503,0.28441,0.93477,0.98779,0.98947,0.99371,0.89359,0.61847,0.26204,0.92189,3.32e-05,3.32e-05,3.32e-05
